diff,send,accept1,position,time_limit,gotype2,para1,add,mainshow,season,quest_pre,pre,duration,reward_para,extra_reward,listType,name,type2,icon,accept2,id,type1,guide_complete,autoreward,bp_score,list,gopara,reward,is_chapter,autoopen,order,bubble,sub_icon,para3,desctype,desc,type,para2,progressshow
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036023,"1","","","{}","628","{}","109010201","0","",3423,"","","",1,"season_s2_quest_desc053",1,23,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000440,"1","","","{}","506","{}","102020000","0","",284,"","","",1,"800786",1,440,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036025,"1","","","{}","628","{}","109010201","0","",3425,"","","",1,"season_s2_quest_desc053",1,25,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036026,"1","","","{}","628","{}","109010201","0","",3426,"","","",1,"season_s2_quest_desc053",1,26,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036027,"1","","","{}","628","{}","109010201","0","",3427,"","","",1,"season_s2_quest_desc053",1,27,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036028,"1","","","{}","628","{}","109010201","0","",3428,"","","",1,"season_s2_quest_desc053",1,28,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036029,"1","","","{}","628","{}","109010201","0","",3429,"","","",1,"season_s2_quest_desc053",1,29,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036030,"1","","","{}","628","{}","109010201","0","",3430,"","","",1,"season_s2_quest_desc053",1,30,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420001600,"1","","","{}","403","[""10120000"",""70""]","102023341","0","",455,"","","",1,"372215",1,1600,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000450,"1","","","{}","506","{}","102020000","0","",284,"","","",1,"800786",1,450,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000460,"1","","","{}","506","{}","102020000","0","",294,"","","",1,"800786",1,460,"1"
"","","","1","",1,"[""10209000""]","","","","","","","","","1","170400","311","UI_building_10114000","10100006",300210002,"1","","","{}","323","[""10209000"",""5""]","102020002","0","",70,"","","1",2,"372001",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210002","","","","1","170400","311","UI_building_10114000","10100006",300210003,"1","","","{}","323","[""10209000"",""5""]","102020002","0","",80,"","","2",2,"372002",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210003","","","","1","170400","311","UI_building_10114000","10100006",300210004,"1","","","{}","323","[""10209000"",""5""]","102020002","0","",90,"","","3",2,"372003",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210004","","","","1","170400","311","UI_building_10114000","10100006",300210005,"1","","","{}","323","[""10209000"",""5""]","102020002","0","",100,"","","4",2,"372004",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210005","","","","1","170400","311","UI_building_10114000","10100006",300210006,"1","","","{}","323","[""10209000"",""5""]","102020002","0","",110,"","","5",2,"372005",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210006","","","","1","170400","311","UI_building_10114000","10100007",300210007,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",120,"","","6",2,"372006",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210007","","","","1","170400","311","UI_building_10114000","10100008",300210008,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",130,"","","7",2,"372007",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210008","","","","1","170400","311","UI_building_10114000","10100009",300210009,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",140,"","","8",2,"372008",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210009","","","","1","170400","311","UI_building_10114000","10100010",300210010,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",150,"","","9",2,"372009",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210010","","","","1","170400","311","UI_building_10114000","10100011",300210011,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",160,"","","10",2,"372010",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210011","","","","1","170400","311","UI_building_10114000","10100012",300210012,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",170,"","","11",2,"372011",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210012","","","","1","170400","311","UI_building_10114000","10100013",300210013,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",180,"","","12",2,"372012",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210013","","","","1","170400","311","UI_building_10114000","10100014",300210014,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",190,"","","13",2,"372013",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210014","","","","1","170400","311","UI_building_10114000","10100015",300210015,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",200,"","","14",2,"372014",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210015","","","","1","170400","311","UI_building_10114000","10100016",300210016,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",210,"","","15",2,"372015",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210016","","","","1","170400","311","UI_building_10114000","10100017",300210017,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",220,"","","16",2,"372016",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210017","","","","1","170400","311","UI_building_10114000","10100018",300210018,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",230,"","","17",2,"372017",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210018","","","","1","170400","311","UI_building_10114000","10100019",300210019,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",240,"","","18",2,"372018",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210019","","","","1","170400","311","UI_building_10114000","10100020",300210020,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",250,"","","19",2,"372019",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210020","","","","1","170400","311","UI_building_10114000","10100021",300210021,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",260,"","","20",2,"372020",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210021","","","","1","170400","311","UI_building_10114000","10100022",300210022,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",270,"","","21",2,"372021",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210022","","","","1","170400","311","UI_building_10114000","10100023",300210023,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",280,"","","22",2,"372022",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210023","","","","1","170400","311","UI_building_10114000","10100024",300210024,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",290,"","","23",2,"372023",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210024","","","","1","170400","311","UI_building_10114000","10100025",300210025,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",300,"","","24",2,"372024",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210025","","","","1","170400","311","UI_building_10114000","10100026",300210026,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",310,"","","25",2,"372025",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210026","","","","1","170400","311","UI_building_10114000","10100027",300210027,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",320,"","","26",2,"372026",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210027","","","","1","170400","311","UI_building_10114000","10100028",300210028,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",330,"","","27",2,"372027",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210028","","","","1","170400","311","UI_building_10114000","10100029",300210029,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",340,"","","28",2,"372028",1,1,"1"
"","","","1","",1,"[""10209000""]","","","","","300210029","","","","1","170400","311","UI_building_10114000","10100030",300210030,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",350,"","","29",2,"372029",1,1,"1"
"","","","1","2;57",1,"[""10209000""]","","","","","300210030","","","","1","170400","311","UI_building_10114000","10100031",300210031,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",360,"","","30",2,"task_desc_building_31",1,1,"1"
"","","","1","2;57",1,"[""10209000""]","","","","","300210031","","","","1","170400","311","UI_building_10114000","10100032",300210032,"1","","","{}","323","[""10209000"",""5""]","102020000","0","",370,"","","31",2,"task_desc_building_32",1,1,"1"
"","","","1","",1,"[""10120000""]","1","","","","","","","","","170400","0","UI_building_10120000","10100000",1030001,"2","","","{}","","[""10120000"",""5""]","102013001","1","",1,"","1","",2,"371034",1,26,"1"
"","","","1","",1,"[""10106000""]","1","","","","","","","","","170400","0","UI_building_10106000","10100000",1030002,"2","","","{}","","[""10106000"",""5""]","102013001","1","",2,"","1","",2,"371034",1,26,"1"
"","","","1","",1,"[""10203000""]","1","","","","","","","","","170400","0","UI_building_10203000","10100000",1030003,"2","","","{}","","[""10203000"",""5""]","102013001","1","",3,"","1","",2,"371034",1,26,"1"
"","","","1","",1,"[""10116000""]","1","","","","","","","","","170400","0","UI_building_10116000","10100000",1030004,"2","","","{}","","[""10116000"",""5""]","102013001","1","",4,"","1","",2,"371034",1,26,"1"
"","","","1","",1,"[""10206000""]","1","","","","","","","","","170400","0","UI_building_10206000","10100000",1030005,"2","","","{}","","[""10206000"",""5""]","102013001","1","",5,"","1","",2,"371034",1,26,"1"
"","","","1","",1,"[""10100000""]","","","","","","","","","","170400","311","UI_building_10100000","10100000",1030006,"2","","","{}","","[""10100000"",""5""]","102013002","1","",6,"","1","26",2,"372026",1,1,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000510,"1","","","{}","506","{}","102020000","0","",314,"","","",1,"800786",1,510,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000520,"1","","","{}","506","{}","102020000","0","",324,"","","",1,"800786",1,520,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000530,"1","","","{}","506","{}","102020000","0","",324,"","","",1,"800786",1,530,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000540,"1","","","{}","506","{}","102020000","0","",334,"","","",1,"800786",1,540,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000550,"1","","","{}","506","{}","102020000","0","",334,"","","",1,"800786",1,550,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000560,"1","","","{}","506","{}","102020000","0","",344,"","","",1,"800786",1,560,"1"
"","","","1","",1,"[""34""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052018,"1","","","{}","645","[""770000""]","109010201","0","",5218,"","","",1,"season_s2_quest_desc052",1,34,"1"
"","","","1","",1,"[""30""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052016,"1","","","{}","645","[""770000""]","109010201","0","",5216,"","","",1,"season_s2_quest_desc052",1,30,"1"
"","","","1","",1,"[""24""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052013,"1","","","{}","645","[""770000""]","109010201","0","",5213,"","","",1,"season_s2_quest_desc052",1,24,"1"
"","","","1","",1,"[""22""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052012,"1","","","{}","645","[""770000""]","109010201","0","",5212,"","","",1,"season_s2_quest_desc052",1,22,"1"
"","","","1","",1,"[""20""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052011,"1","","","{}","645","[""770000""]","109010201","0","",5211,"","","",1,"season_s2_quest_desc052",1,20,"1"
"","","","1","",1,"[""18""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052010,"1","","","{}","645","[""770000""]","109010201","0","",5210,"","","",1,"season_s2_quest_desc052",1,18,"1"
"","","","1","",1,"[""16""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052009,"1","","","{}","645","[""770000""]","109010201","0","",5209,"","","",1,"season_s2_quest_desc052",1,16,"1"
"","","","1","",1,"[""14""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052008,"1","","","{}","645","[""770000""]","109010201","0","",5208,"","","",1,"season_s2_quest_desc052",1,14,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000570,"1","","","{}","506","{}","102020000","0","",344,"","","",1,"800786",1,570,"1"
"","","","1","",0,"{}","1","","2-2","","","","","","1","170406","456","dikuaishengji","10100010",602051012,"1","","","{}","644","{}","109010201","0","",5102,"","","",1,"season_s2_quest_desc009",1,55,"1"
"","","","1","",0,"{}","1","","2-2","","","","","","1","170406","456","dikuaishengji","10100010",602051011,"1","","","{}","644","{}","109010201","0","",5103,"","","",1,"season_s2_quest_desc009",1,50,"1"
"","","","1","",0,"{}","1","","2-2","","","","","","1","170406","456","dikuaishengji","10100010",602051010,"1","","","{}","644","{}","109010201","0","",5102,"","","",1,"season_s2_quest_desc009",1,45,"1"
"","","","1","",0,"{}","1","","2-2","","","","","","1","170406","456","dikuaishengji","10100010",602051009,"1","","","{}","644","{}","109010201","0","",5103,"","","",1,"season_s2_quest_desc009",1,40,"1"
"","","","1","",0,"{}","1","","2-2","","","","","","1","170406","456","dikuaishengji","10100010",602051006,"1","","","{}","644","{}","109010201","0","",5102,"","","",1,"season_s2_quest_desc009",1,25,"1"
"","","","1","",18,"{}","1","","","","","","","","1","170401","212","UI_building_10114000","10100000",500004800,"1","","","{}","501","[""10114000""]","102020001","0","",421,"","","",1,"170428",1,4800,"1"
"","","","1","",86,"{}","1","","2-2","","","","","","1","170406","457","dikuaishengji","10100010",602050005,"1","","","{}","643","{}","109010201","0","",5003,"","","",1,"season_s2_quest_desc008",1,25000,"1"
"","","","1","",1,"[""10120000""]","","","","","","","","","1","170400","311","UI_building_10114000","10100002",300120002,"1","","","{}","315","[""10120000"",""5""]","102020002","0","",460,"","","1",2,"372001",1,1,"1"
