para8,model,ban_move,building_effect,building_action,equal_glue_value,offer_range,is_stationed,produce_goods,building_show,produce_time,long_description,click_sfx,cost_resource,name,recommended_location,open_arms,mono_condition,zone,item,unlock_player_level,reward_show,building_inside,description,ruinTime,scan,time,building_prerequisites,build_type,need_science,disrecommend,max_hp,effect_local,tiles_2,upgrade_type,building_effect_last_hide,play_music_para,hero_slots,building_effect_last,para5,level_up,local_num,guard,display_range,model_garbage,coal_normal,time_condition,people,building_effect_local,exp_hero_show,produce_gain_consume,default_army,para1,season_group,direct_exchange,building,cost_consume,season_score,building_mail,receiving_building,working_perform,hero_sort,produce_cost_resource,hummer_build,produce_gain_resource,max_level,detail_desc,tab_type,need_talent,exp,need_pve,storage_resource,produce_cost_consume,pic,para7,para6,unlock_num,para4,id,red_dot,put,para3,effect_condition,effect_number_condition,bd_effect_result,reward,coal_overload,order,display_gallery_condition,no_queue,tiles,glue_exchange_id,resBuild,temperature_status,sup_main_build_id,main_sup_build_id,gift_id,zone_radius,buildclassification,model_world,display_order_gallery,season_mastery,para2,power
"","building_10120000",0,"","","",0,"","",0,"","129042","","","129041","","","","3;0","",0,"",1,"129042","0",2,117,"",0,"","",0,"220353,2;135172,1","3;3","","","","4","","",0,"252000;2100","0","1","","{}","","","",2100,"","","252000","","","10100000;4","1;840|14;2500","","","","0","10120003","","{}","",35,"",2,"",0,0,"","","UI_building_10120000","","","1;10100000,2","",10120003,0,"","","","","50128;3;50113|50204;4;50204","105022303","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",2100
"","building_10120000",0,"","","",0,"","",0,"","129042","","","129041","","","","3;0","",0,"",1,"129042","0",2,702,"",0,"","",0,"220353,2;135172,1","3;3","","","","4","","",0,"248400;2800","0","1","","{}","","","",8800,"","","248400","","","10100000;5","1;6800|14;20000","","","","0","10120004","","{}","",35,"",2,"",0,0,"","","UI_building_10120000","","","1;10100000,2","",10120004,0,"","","","","50128;3;50113|50204;4;50204","105022304","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",2800
"","building_10120000",0,"","","",0,"","",0,"","129042","","","129041","","","","3;0","",0,"",1,"129042","0",2,2457,"",0,"","",0,"220353,2;135172,1","3;3","","","","4","","",0,"244800;3500","0","1","","{}","","","",19000,"","","244800","","","10100000;6","1;35000|14;110000","","","","0","10120005","","{}","",35,"",2,"",0,0,"","","UI_building_10120000","","","1;10100000,2","",10120005,0,"","","","","50128;3;50113|50204;4;50204","105022305","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",3500
"","building_10120000",0,"","","",0,"","",0,"","129042","","","129041","","","","3;0","",0,"",1,"129042","0",2,4914,"",0,"","",0,"220353,2;135172,1","3;3","","","","4","","",0,"241200;4200","0","1","","{}","","","",25000,"","","241200","","","10100000;7","1;71000|14;210000","","","","0","10120006","","{}","",35,"",2,"",0,0,"","","UI_building_10120000","","","1;10100000,2","",10120006,0,"","","","","50128;3;50113|50204;4;50204","105022306","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",4200
"","building_10120000",0,"","","",0,"","",0,"","129042","","","129041","","","","3;0","",0,"",1,"129042","0",2,9828,"",0,"","",0,"220353,2;135172,1","3;3","","","","4","","",0,"237600;4900","0","1","","{}","","","",60000,"","","237600","","","10100000;8","1;110000|14;340000","","","","0","10120007","","{}","",35,"",2,"",0,0,"","","UI_building_10120000","","","1;10100000,2","",10120007,0,"","","","","50128;3;50113|50204;4;50204","105022307","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","",4900
"","building_feixu_3",1,"94034;1","","",0,"","",0,"","building_desc_10218000","","","building_name_10218000","","","","3;0","",0,"",1,"building_desc_10218000","0",2,6,"",0,"","",0,"","3;3","","","","","94034;1","",0,"","0","1","","{}","","","",0,"","","","","","10100000;15","1;60|14;60","","","","0","10218000","","{}","",1,"",1,"",0,0,"","","UI_building_10218000","","","1;10100000,15","",10218000,1,"","","","","","","{}",0,"",1,3,"","0","",0,"","",0,0,"","","","",0
"","building_10218000",0,"94034;1","","",0,"","",0,"","building_desc_10218000","","","building_name_10218000","","","","3;0","",0,"",1,"building_desc_10218000","0",2,6,"",0,"","",0,"","3;3","","","","","94034;1","",0,"","0","1","","{}","","","",0,"","","","","","10100000;15","1;150|14;150","","","","0","10218001","","{}","",1,"",1,"",0,0,"","","UI_building_10218000","","","1;10100000,15","",10218001,0,"","","","","","","{}",0,"",0,3,"","0","",0,"","",0,0,"","","","",500
"","building_103402000",0,"","","180",0,"","",0,"","building_desc_new103402000","","","135256","","","","3;0","",0,"",1,"building_desc_new103402000","0",0,0,"",0,"","",0,"","2;2","","","","","50062;19","",0,"","0","","","{}","","","",0,"","","3","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103402000","","","1;10100000,1","704021",103402002,1,"","4","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","12002","","6",0
"","building_103402000",0,"","","540",0,"","",0,"","building_desc_new103402000","","","135256","","","","3;0","",0,"",1,"building_desc_new103402000","0",0,0,"",0,"","",0,"","2;2","","","","","50062;28.6","",0,"","0","","","{}","","","",0,"","","9","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103402000","","","1;10100000,1","704021",103402003,1,"","4","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","12002","","18",0
"","building_103402000",0,"","","1620",0,"","",0,"","building_desc_new103402000","","","135256","","","","3;0","",0,"",1,"building_desc_new103402000","0",0,0,"",0,"","",0,"","2;2","","","","","50062;47.6","",0,"","0","","","{}","","","",0,"","","27","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103402000","","","1;10100000,1","704021",103402004,1,"","4","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","12002","","54",0
"","building_103402000",0,"","","4860",0,"","",0,"","building_desc_new103402000","","","135256","","","","3;0","",0,"",1,"building_desc_new103402000","0",0,0,"",0,"","",0,"","2;2","","","","","50062;76.2","",0,"","0","","","{}","","","",0,"","","81","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103402000","","","1;10100000,1","704021",103402005,1,"","4","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","12002","","162",0
"","building_103402000",0,"","","14580",0,"","",0,"","building_desc_new103402000","","","135256","","","","3;0","",0,"",1,"building_desc_new103402000","0",0,0,"",0,"","",0,"","2;2","","","","","50062;114.3","",0,"","0","","","{}","","","",0,"","","243","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103402000","","","1;10100000,1","704021",103402006,1,"","4","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","12002","","486",0
"","building_103402000",0,"","","43740",0,"","",0,"","building_desc_new103402000","","","135256","","","","3;0","",0,"",1,"building_desc_new103402000","0",0,0,"",0,"","",0,"","2;2","","","","","50062;152.4","",0,"","0","","","{}","","","",0,"","","729","","0","","","","","","","","","{}","",7,"",3,"",0,0,"","","UI_building_103402000","","","1;10100000,1","704021",103402007,1,"","4","","","","","{}",0,"1;1",0,0,"702100;720012;620100","0","",0,"","",0,0,"","12002","","",0
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,0,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;36900;21600;86400","0","1","O_Garbage_RewardBread_01","{}","","","",0,"10;30","","86400","22","","772000;15","","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773030,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030730","{}",62,"",0,2,"","0","",0,"","",0,0,"","","100300","600",36900
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,64657,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;34700;20880;86400","0","1","O_Garbage_RewardBread_01","{}","","","",13000000,"10;29","","86400","22","","772000;15","13;359300","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773029,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030729","{}",62,"",0,2,"","0","",0,"","",0,0,"","","95500","600",34700
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,58780,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;32600;20160;86400","0","1","O_Garbage_RewardBread_01","{}","","","",13000000,"10;28","","86400","22","","772000;15","13;342200","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773028,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030728","{}",62,"",0,2,"","0","",0,"","",0,0,"","","91000","600",32600
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,53436,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;30500;19440;86400","0","1","O_Garbage_RewardBread_01","{}","","","",12000000,"10;27","","86400","22","","772000;15","13;325900","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773027,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030727","{}",62,"",0,2,"","0","",0,"","",0,0,"","","86700","600",30500
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,48578,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;28500;18720;86400","0","1","O_Garbage_RewardBread_01","{}","","","",11000000,"10;26","","86400","22","","772000;15","13;310400","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773026,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030726","{}",62,"",0,2,"","0","",0,"","",0,0,"","","82500","600",28500
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,44162,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;26500;18000;86400","0","1","O_Garbage_RewardBread_01","{}","","","",11000000,"10;25","","86400","22","","772000;15","13;295600","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773025,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030725","{}",62,"",0,2,"","0","",0,"","",0,0,"","","78600","600",26500
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,40147,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;24600;17280;86400","0","1","O_Garbage_RewardBread_01","{}","","","",10000000,"10;24","","86400","22","","772000;15","13;281500","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773024,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030724","{}",62,"",0,2,"","0","",0,"","",0,0,"","","74900","300",24600
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,36498,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;22700;16560;86400","0","1","O_Garbage_RewardBread_01","{}","","","",9400000,"10;23","","86400","22","","772000;15","13;268100","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773023,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030723","{}",62,"",0,2,"","0","",0,"","",0,0,"","","71300","300",22700
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,33180,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;20900;15840;86400","0","1","O_Garbage_RewardBread_01","{}","","","",8500000,"10;22","","86400","22","","772000;15","13;255400","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773022,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030722","{}",62,"",0,2,"","0","",0,"","",0,0,"","","67900","300",20900
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,30163,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;19100;15120;86400","0","1","O_Garbage_RewardBread_01","{}","","","",7700000,"10;21","","86400","22","","772000;15","13;243200","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773021,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030721","{}",62,"",0,2,"","0","",0,"","",0,0,"","","64700","300",19100
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,27421,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;17400;14400;86400","0","1","O_Garbage_RewardBread_01","{}","","","",7000000,"10;20","","86400","22","","772000;15","13;231600","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773020,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030720","{}",62,"",0,2,"","0","",0,"","",0,0,"","","61600","300",17400
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,24929,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;15700;13680;86400","0","1","O_Garbage_RewardBread_01","{}","","","",6400000,"10;19","","86400","22","","772000;15","13;220600","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773019,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030719","{}",62,"",0,2,"","0","",0,"","",0,0,"","","56000","300",15700
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,22662,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;14100;12960;86400","0","1","O_Garbage_RewardBread_01","{}","","","",5300000,"10;18","","86400","22","","772000;15","13;200500","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773018,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030718","{}",62,"",0,2,"","0","",0,"","",0,0,"","","50900","300",14100
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,20602,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;12600;12240;86400","0","1","O_Garbage_RewardBread_01","{}","","","",4400000,"10;17","","86400","22","","772000;15","13;182300","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773017,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030717","{}",62,"",0,2,"","0","",0,"","",0,0,"","","46300","300",12600
"","building_771000",0,"","","",0,"","",0,"5000","season_person_building_long_desc771000","city_farm","","season_person_building_name773000","","","","5;0","",0,"",1,"season_person_building_desc771000","0",2,18729,"",0,"","",0,"season_building_clear_tips001,1;135172,1;season_building_tips761000,1;220347,2","2;2","8","","","","","",0,"1;11200;11520;86400","0","1","O_Garbage_RewardBread_01","{}","","","",3700000,"10;16","","86400","22","","772000;15","13;165700","","","10203000|10100000","0","","","{}","",30,"",7,"",0,0,"","","UI_building_771000","","","1;10100000;10","",773016,1,"","","1000","94060;1","50117;1;50023|50121;2;0","105030716","{}",62,"",0,2,"","0","",0,"","",0,0,"","","42100","300",11200
