firelogic,damage_delay,is_normal_attack,enhance_fragment,pos_condition,is_focus,pve_buff_bullet,pvp_pos_num,property_out_of_battle,animation,buff_evaluate_score,pvp_troop_condition,triggerType,name,level_up_desc,pvp_damage_type,icon,property_target_type,maxStar,skill_cat,star,enhance_desc_pre,actionType,power,group,levelup_consume_sp,pvp_damage,pvp_buff_param,level_up_desc_param,animation_move,priority,property,horizontal_speed,buff_condition,pvp_buff_bullet,property_pos_condition,bullet,attack_range,maxLevel,debuff_evaluate_score,pvp_triggerParam,pvp_buff_condition,pvp_bullet,pvp_bullet_critical,pvp_cast_interval,display_type,pvp_cast_count,bullet_damage_rate,apType,desc_para,target_type,damage_ratio,pvp_other_condition_para,moving_logic,enhance_resource,pvp_other_condition,desc,pvp_pos_condition,pvp_actionParam,buff_param,property_troop_condition,pvp_actionType,pvp_triggerType,pre_cd,pvp_apType,skin_skill_effect,skill_effect,id,bullet_critical,troop_condition,matching_animation,matching_animation_move,displayCast_type,pve_animation_move,effect_incity,firepoint,need_rank,damage_to_monster,cast_interval,cast_count,other_condition_para,property_pos_num,world_bullet,other_condition,property_other_condition,attack_interval,pvp_buff_ID,actionParam,pve_animation,pos_num,pvp_buff_level,triggerParam,buff
0,"2000","0","","","","","1","","","0","0",6,"uav_chip_name_10","","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_27.png","4",0,1,0,"{}",2,"[4650]",722000,"{}","","","{}","","2","",0,"","","0","","",1,"0","700100","","","","","","1","{}",1,"1,0.02|5,2","4",1,"","{}","","0","uav_chips_skill_desc_21","0","","","0","2","6","0","1","{}","700400",722000,"","","","","","","","{}","0","1","","","","1","","0","0","1000000","722000","","","","","700100","722000"
0,"2000","0","","6|0","","","1|1","","","0","3|0",6,"item_name_543503","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_34.png","4|0",10,1,9,"{}",2,"[547900,30700]",724040,"{}","","","[""22%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.22,0.0125|1,0.15,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_3","6|0","","","3|0","2","6","0","1","{}","700400",724049,"","3|0","","","","","","{}","9","1","","","","1|1","","0|0","0|0","0","724049|724149","","","1|1","","700100","724049|724149"
0,"2000","0","","6|0","","","1|1","","","0","3|0",6,"item_name_543503","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_34.png","4|0",10,1,10,"{}",2,"[615800,30700]",724040,"{}","","","[""25%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.25,0.0125|1,0.15,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_3","6|0","","","3|0","2","6","0","1","{}","700400",724050,"","3|0","","","","","","{}","10","1","","","","1|1","","0|0","0|0","0","724050|724150","","","1|1","","700100","724050|724150"
0,"2000","0","","0","","","1","","","0","1",6,"item_name_542401","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_19.png","4",10,1,7,"{}",2,"[104600,10200]",743060,"{}","","","[""5.9%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.059,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_1","0","","","1","2","6","0","1","{}","700400",743067,"","1","","","","","","{}","7","1","","","","1","","0","0","0","743067","","","1","","700100","743067"
0,"","0","20","","","","","75750;0.09;0.002","attack","0","1",0,"2500820","","","Assets/Main/Sprites/SkillIcons/skill_icon66.png","3",5,0,0,"{}",2,"[3600,1920]",500820,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",0,"1,0.09,0.002|1,0.04,0.001","4",1,"50015","{}","","6","hero_skil_desc_500820","6","","","0","2","","0","0","{}","1",500820,"","0","attack","attack_move","3","attack_move","","{}","1","","","","","","","1","0","90000","500820","","attack","","","","500820"
0,"","0","30","","","","","75750;0.12;0.002","attack","0","1",0,"2500820","skill_levelup_effect10","","Assets/Main/Sprites/SkillIcons/skill_icon66.png","3",5,0,1,"{}",2,"[7200,1920]",500820,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","[""3%"",""1%""]","attack_move","1","",20,"","","1","","",1,"0","","","","","","","","{}",0,"1,0.12,0.002|1,0.05,0.001","4",1,"50015","{}","","6","hero_skil_desc_500820","6","","","0","2","","0","0","{}","1",500821,"","0","attack","attack_move","3","attack_move","","{}","6","","","","","","","1","0","90000","500821","","attack","","","","500821"
0,"","1","","","","","","","attack","0","",0,"800277","","","","0",0,0,1,"{}",1,"[800,100]",1110,"{}","","","{}","attack_move","1","",20,"","","","11101","10",1,"0","","","","","","","","[""0;0"",""1;0""]",0,"","0",1,"","{}","","","800277","","","","","1","","0","0","{}","1110",1110,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","2000","","","attack","","","",""
0,"","0","60","","","","","75750;0.18;0.002","attack","0","1",0,"2500820","skill_levelup_effect10","","Assets/Main/Sprites/SkillIcons/skill_icon66.png","3",5,0,3,"{}",2,"[19200,1920]",500820,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","[""3%"",""1%""]","attack_move","1","",20,"","","1","","",10,"0","","","","","","","","{}",0,"1,0.18,0.002|1,0.07,0.001","4",1,"50015","{}","","6","hero_skil_desc_500820","6","","","0","2","","0","0","{}","1",500823,"","0","attack","attack_move","3","attack_move","","{}","16","","","","","","","1","0","90000","500823","","attack","","","","500823"
0,"","0","80","","","","","75750;0.21;0.002","attack","0","1",0,"2500820","skill_levelup_effect10","","Assets/Main/Sprites/SkillIcons/skill_icon66.png","3",5,0,4,"{}",2,"[28800,1920]",500820,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","[""3%"",""1%""]","attack_move","1","",20,"","","1","","",20,"0","","","","","","","","{}",0,"1,0.21,0.002|1,0.08,0.001","4",1,"50015","{}","","6","hero_skil_desc_500820","6","","","0","2","","0","0","{}","1",500824,"","0","attack","attack_move","3","attack_move","","{}","21","","","","","","","1","0","90000","500824","","attack","","","","500824"
0,"","0","120","","","","","75750;0.24;0.002","attack","0","1",0,"2500820","skill_levelup_effect10","","Assets/Main/Sprites/SkillIcons/skill_icon66.png","3",5,0,5,"{}",2,"[38400,1920]",500820,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","[""3%"",""1%""]","attack_move","1","",20,"","","1","","",30,"0","","","","","","","","{}",0,"1,0.24,0.002|1,0.09,0.001","4",1,"50015","{}","","6","hero_skil_desc_500820","6","","","0","2","","0","0","{}","1",500825,"","0","attack","attack_move","3","attack_move","","{}","26","","","","","","","1","0","90000","500825","","attack","","","","500825"
0,"2000","0","","0","","","1","","","0","1",6,"item_name_542401","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_19.png","4",10,1,6,"{}",2,"[78800,10200]",743060,"{}","","","[""5.2%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.052,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_1","0","","","1","2","6","0","1","{}","700400",743066,"","1","","","","","","{}","6","1","","","","1","","0","0","0","743066","","","1","","700100","743066"
0,"2000","0","","0","","","1","","","0","1",6,"item_name_542401","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_19.png","4",10,1,5,"{}",2,"[72400,10200]",743060,"{}","","","[""4.5%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.045,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_1","0","","","1","2","6","0","1","{}","700400",743065,"","1","","","","","","{}","5","1","","","","1","","0","0","0","743065","","","1","","700100","743065"
0,"2000","0","","6|0","","","1|1","","","0","1|0",6,"item_name_543501","","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_33.png","4|0",10,1,0,"{}",2,"[34800,30700]",724060,"{}","","","{}","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.04,0.0125|1,0.03,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_1","6|0","","","1|0","2","6","0","1","{}","700400",724060,"","1|0","","","","","","{}","0","1","","","","1|1","","0|0","0|0","0","724060|724160","","","1|1","","700100","724060|724160"
0,"2000","0","","6|0","","","1|1","","","0","1|0",6,"item_name_543501","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_33.png","4|0",10,1,1,"{}",2,"[43800,30700]",724060,"{}","","","[""7%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.07,0.0125|1,0.03,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_1","6|0","","","1|0","2","6","0","1","{}","700400",724061,"","1|0","","","","","","{}","1","1","","","","1|1","","0|0","0|0","0","724061|724161","","","1|1","","700100","724061|724161"
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,0,"{}",3,"[12000]",500830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"460","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",500830,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,1,"{}",3,"[12000]",500830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"460","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",500831,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","1","","","","","","","attack","0","",0,"800279","","","","0",0,0,1,"{}",1,"[800,100]",1120,"{}","","","{}","attack_move","1","",20,"","","","11201","10",1,"0","","","","","","","","[""0;0"",""1;0""]",0,"","0",1,"","{}","","","800279","","","","","1","","0","0","{}","1120",1120,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","2000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,3,"{}",3,"[12000]",500830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"460","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",500833,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,4,"{}",3,"[12000]",500830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"460","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",500834,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"","0","20","","1","","","75050;0.2;0|75150;0.2;0|75250;0.2;0|75750;0.1;0","attack","0","0",2,"220384","","","Assets/Main/Sprites/SkillIcons/skill_icon28.png","3",0,0,5,"{}",3,"[12000]",500830,"[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","","","{}","attack_move","1","",20,"","","1","","",1,"460","","","","","","","","{}",1,"","3",1,"","{}","","0","220385","1","","","0","3","2","0","1","{}","1",500835,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
0,"2000","0","","6|0","","","1|1","","","0","1|0",6,"item_name_543501","chip_rank_up_desc8","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_33.png","4|0",10,1,8,"{}",2,"[441800,30700]",724060,"{}","","","[""15%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.19,0.0125|1,0.15,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_1","6|0","","","1|0","2","6","0","1","{}","700400",724068,"","1|0","","","","","","{}","8","1","","","","1|1","","0|0","0|0","0","724068|724168","","","1|1","","700100","724068|724168"
0,"2000","0","","6|0","","","1|1","","","0","1|0",6,"item_name_543501","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_33.png","4|0",10,1,9,"{}",2,"[547900,30700]",724060,"{}","","","[""22%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.22,0.0125|1,0.15,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_1","6|0","","","1|0","2","6","0","1","{}","700400",724069,"","1|0","","","","","","{}","9","1","","","","1|1","","0|0","0|0","0","724069|724169","","","1|1","","700100","724069|724169"
0,"2000","0","","6|0","","","1|1","","","0","1|0",6,"item_name_543501","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_33.png","4|0",10,1,10,"{}",2,"[615800,30700]",724060,"{}","","","[""25%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.25,0.0125|1,0.15,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_1","6|0","","","1|0","2","6","0","1","{}","700400",724070,"","1|0","","","","","","{}","10","1","","","","1|1","","0|0","0|0","0","724070|724170","","","1|1","","700100","724070|724170"
0,"2000","0","","0","","","1","","","0","1",6,"item_name_542401","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_19.png","4",10,1,4,"{}",2,"[45700,10200]",743060,"{}","","","[""3.8%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.038,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_1","0","","","1","2","6","0","1","{}","700400",743064,"","1","","","","","","{}","4","1","","","","1","","0","0","0","743064","","","1","","700100","743064"
0,"2000","0","","0","","","1","","","0","1",6,"item_name_542401","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_19.png","4",10,1,3,"{}",2,"[31200,10200]",743060,"{}","","","[""3.1%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.031,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_1","0","","","1","2","6","0","1","{}","700400",743063,"","1","","","","","","{}","3","1","","","","1","","0","0","0","743063","","","1","","700100","743063"
0,"","0","40","1","0","","1","","","0","0",0,"hero_equip_skill_name_501660","skill_levelup_effect2","","Assets/Main/Sprites/SkillIcons/FX_icon_tesila01.png","3",5,0,2,"{}",2,"[0]",501670,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","[""70%""]","","1","",20,"","","0","","",5,"0","","","","","","","1","{}",0,"","3",1,"","{}","","0","hero_equip_skill_desc_501660_new","1","","","0","2","","0","0","{}","1",501672,"","0","","","","","","{}","11","1","","","","","","0","0","90000","501642","","","1","","","501642"
0,"","1","","","","","","","attack","0","",0,"800281","","","","0",0,0,1,"{}",1,"[800,100]",1130,"{}","","","{}","attack_move","1","",20,"","","","11301","10",1,"0","","","","","","","","[""1;0"",""0;0""]",0,"","0",1,"","{}","","","800281","","","","","1","","0","0","{}","1130",1130,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","2000","","","attack","","","",""
0,"","0","60","1","0","","1","","","0","0",0,"hero_equip_skill_name_501660","skill_levelup_effect2","","Assets/Main/Sprites/SkillIcons/FX_icon_tesila01.png","3",5,0,3,"{}",2,"[0]",501670,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","[""120%""]","","1","",20,"","","0","","",10,"0","","","","","","","1","{}",0,"","3",1,"","{}","","0","hero_equip_skill_desc_501660_new","1","","","0","2","","0","0","{}","1",501673,"","0","","","","","","{}","16","1","","","","","","0","0","90000","501642","","","1","","","501642"
0,"","0","80","1","0","","1","","","0","0",0,"hero_equip_skill_name_501660","skill_levelup_effect2","","Assets/Main/Sprites/SkillIcons/FX_icon_tesila01.png","3",5,0,4,"{}",2,"[0]",501670,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","[""185%""]","","1","",20,"","","0","","",20,"0","","","","","","","1","{}",0,"","3",1,"","{}","","0","hero_equip_skill_desc_501660_new","1","","","0","2","","0","0","{}","1",501674,"","0","","","","","","{}","21","1","","","","","","0","0","90000","501642","","","1","","","501642"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542403","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_20.png","4",10,1,10,"{}",2,"[205200,10200]",743040,"{}","","","[""8%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.08,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_3","0","","","3","2","6","0","1","{}","700400",743050,"","3","","","","","","{}","10","1","","","","1","","0","0","0","743050","","","1","","700100","743050"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542403","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_20.png","4",10,1,9,"{}",2,"[182600,10200]",743040,"{}","","","[""7.3%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.073,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_3","0","","","3","2","6","0","1","{}","700400",743049,"","3","","","","","","{}","9","1","","","","1","","0","0","0","743049","","","1","","700100","743049"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542403","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_20.png","4",10,1,8,"{}",2,"[147200,10200]",743040,"{}","","","[""6.6%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.066,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_3","0","","","3","2","6","0","1","{}","700400",743048,"","3","","","","","","{}","8","1","","","","1","","0","0","0","743048","","","1","","700100","743048"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542403","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_20.png","4",10,1,7,"{}",2,"[104600,10200]",743040,"{}","","","[""5.9%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.059,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_3","0","","","3","2","6","0","1","{}","700400",743047,"","3","","","","","","{}","7","1","","","","1","","0","0","0","743047","","","1","","700100","743047"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542403","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_20.png","4",10,1,6,"{}",2,"[78800,10200]",743040,"{}","","","[""5.2%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.052,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_3","0","","","3","2","6","0","1","{}","700400",743046,"","3","","","","","","{}","6","1","","","","1","","0","0","0","743046","","","1","","700100","743046"
0,"","0","15","","","","","","attack","0","0",3,"2401820","","","Assets/Main/Sprites/SkillIcons/skill_icon71.png","3",5,0,0,"[""1500622"",""1500622"",""1500622"",""1500622"",""1500622""]",3,"[3250,1730]",401820,"[180,180,360,360,540,540,720,720,1080,1440,2160,2880,3600,4320,5040,5760,6480,7200,8280,9360,10440,11520,12600,13680,14760,16200,18000,19800,21600,0]","","","{}","attack_move","1","75150;0.09;0.002",20,"","","1","","20",1,"0","","","","","","","","{}",1,"","3",1,"","{}","","0","1501120","1","","","0","3","2","0","1","{}","1",401820,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","90000","","","attack","","","",""
